pdf_id|page_num|block_num|par_num|line_num|line_top|textstub|label
6984|4|20|1|9|1440|z...|interview_log
6984|4|23|1|1|1515|VISITOR LOG...|visitor_log
6984|4|22|1|1|1607|NO VISITORS LOGGED...|visitor_log
6984|4|26|1|1|2055|Print Generated By: DEL R...|footer
6984|4|26|1|2|2080|powered byz ELE@ Technolb...|footer
6984|4|27|1|1|2207|CPD 0020571...|footer
6984|5|1|1|1|67|CB #:...|header0
6984|5|2|1|1|83|Chicago Police Department...|header1
6984|5|2|1|2|124|ARREST PROCESSING REPORT ...|header2
6984|5|5|1|1|193|MOVEMENT LOG...|movement_log
6984|5|4|1|1|299|MOVEMENT LOG INFORMATION ...|movement_log
6984|5|7|1|1|486|Watch Commander Comments:...|wc_comments
6984|5|9|1|2|523|REL wio CHARGING...|wc_comments
6984|5|9|1|1|536|WC COMMENTS...|wc_comments
6984|5|8|1|1|596|DOES NOT APPLY TO THIS AR...|wc_comments
6984|5|10|1|1|850|ARRESTEE PROCESSING PERSO...|processing_personnel
6984|5|13|1|1|880|ﬁ Beat...|processing_personnel
6984|5|13|1|2|920|£ searched By: SPEARS, JL...|processing_personnel
6984|5|13|2|1|964|O Lockup Keeper: #11305 W...|processing_personnel
6984|5|13|3|1|986|g:) Fingerprinted By: SPE...|processing_personnel
6984|5|13|4|1|1029|E APPROVAL PERSONNEL:...|processing_personnel
6984|5|13|5|1|1078|g Beat...|processing_personnel
6984|5|13|6|1|1124|@ Final Approval of Charg...|processing_personnel
6984|5|13|7|1|1152|0...|processing_personnel
6984|5|13|8|1|1172|1...|processing_personnel
6984|5|13|9|1|1192|Q...|processing_personnel
6984|5|13|10|1|1214|o...|processing_personnel
6984|5|13|11|1|1236|o...|processing_personnel
6984|5|13|12|1|1260|(35...|processing_personnel
6984|5|13|13|1|2055|Print Generated By: DEL R...|footer
6984|5|14|1|1|2080|powered byz ELE@ Technolb...|footer
6984|5|15|1|1|2207|CPD 0020572...|footer
17519|2|2|1|1|102|Chicago Police Department...|header1
17519|2|2|1|2|142|e __ ARREST REPORTING...|header2
17519|2|14|1|1|196|Type Approx. Weight/Quant...|recovered_narcotics
17519|2|17|1|1|197|Units Estimated Street Va...|recovered_narcotics
17519|2|5|1|1|200|Qren...|recovered_narcotics
17519|2|5|2|1|239|o = Suspect Controlled Su...|recovered_narcotics
17519|2|17|1|2|240|GRAMS $1,250.00...|recovered_narcotics
17519|2|5|2|2|261|go...|recovered_narcotics
17519|2|5|3|1|294|0.9...|recovered_narcotics
17519|2|5|4|1|322|o=...|recovered_narcotics
17519|2|5|5|1|358|4...|recovered_narcotics
17519|2|5|6|1|380|—...|recovered_narcotics
17519|2|10|1|1|443|‘WARRANT...|warrant
17519|2|13|1|1|522|NO WARRANT IDENTIFIED...|warrant
17519|2|7|1|1|680|“NON-OFFENDER[S)...|non_offenders
17519|2|34|1|1|698|Injured? No Deceased?No...|non_offenders
17519|2|27|1|1|763|DOB: Hospitalized?No...|non_offenders
17519|2|27|1|2|798|Age:...|non_offenders
17519|2|27|1|3|830|Treated and Released?No...|non_offenders
17519|2|27|1|4|862|"Comments: |..."|non_offenders
17519|2|22|1|1|1294|Confiscated Properties :...|properties
17519|2|30|1|1|1323|Il confiscated properties...|properties
17519|2|23|1|1|1348|ldocumen(s related to evi...|properties
17519|2|8|1|1|1371|=...|properties
17519|2|8|1|2|1389|o...|properties
17519|2|24|1|1|1409|PROPERTIES INFORMATION FO...|properties
17519|2|35|1|1|1410|NOT AVAILABLE IN THE AUTO...|properties
17519|2|8|1|3|1411|w...|properties
17519|2|8|1|4|1430|o...|properties
17519|2|8|1|5|1449|o...|properties
17519|2|8|1|6|1471|©...|properties
17519|2|8|1|7|1494|o...|properties
17519|2|25|1|1|2006|Print Generated By: DOUGL...|footer
17519|2|32|1|1|2006|Page 2 of...|footer
17519|2|38|1|1|2007|5 18 JUN 2012 08:28...|footer
17519|2|39|1|1|2030|powered By: ELE@Technalng...|footer
17519|2|40|1|1|2178|CPD 0048585...|footer
17519|3|1|1|1|103|Chicago Police Department...|header1
17519|3|3|1|1|141|"ARREST REPORTING |..."|header2
17519|3|4|1|1|180|"| -« [(The facts for prcb..."|incident_narrative
17519|3|5|1|1|218|. IADDRESS OF ARREST...|incident_narrative
17519|3|5|2|1|250|- EVENT/EEEEEEThis is a S...|incident_narrative
17519|3|5|3|1|281|[R/O's executed Search Wa...|incident_narrative
17519|3|5|4|1|316|7 [made forcible entry. A...|incident_narrative
17519|3|5|4|2|346|as observed offender plac...|incident_narrative
17519|3|5|5|1|378|- lobserved the target re...|incident_narrative
17519|3|5|6|1|408|Offender was placed under...|incident_narrative
17519|3|5|7|1|439|Systematic search of resi...|incident_narrative
17519|3|8|1|1|465|INCIDENT NARRATIVE -...|incident_narrative
17519|3|5|7|2|470|‘crack cocaine, Inv# , @ ...|incident_narrative
17519|3|5|8|1|500|ical cartridges, (1) blac...|incident_narrative
17519|3|5|9|1|531|card, and 3 pieces of U.S...|incident_narrative
17519|3|5|10|1|559|Serjalt' .357 cal magnum ...|incident_narrative
17519|3|5|11|1|594|Inv; (4) lady symbol zip ...|incident_narrative
17519|3|5|12|1|617|kzontaining (25) .32 cal ...|incident_narrative
17519|3|5|13|1|631|clear zip lock baggies. A...|incident_narrative
17519|3|5|14|1|686|cartridges. (2) .45 cal c...|incident_narrative
17519|3|5|15|1|717|R/O's recovered white pow...|incident_narrative
17519|3|5|15|2|719|heroin. Invit (1) bundle ...|incident_narrative
17519|3|5|15|3|779|icontaining numerous clea...|incident_narrative
17519|3|5|15|4|809|".= |(6) zip lock bags, ea..."|incident_narrative
17519|3|5|16|1|815|. Cobr# .38 cal special, ...|incident_narrative
17519|3|5|16|2|865|Invit . (1) Savage, model...|incident_narrative
17519|3|5|16|3|902|Offender was transported ...|incident_narrative
17519|3|5|16|4|933|»1$10.00USC and Inv# (1) ...|incident_narrative
17519|3|5|16|5|964|Offender stated the pisto...|incident_narrative
17519|3|5|16|6|995|". hen he died, but | didn..."|incident_narrative
17519|3|5|16|7|1025|. [R/O's inventoried, (1)...|incident_narrative
17519|3|5|16|8|1028|.- = execution, and (1) s...|incident_narrative
17519|3|5|16|9|1062|e Eonviction under case G...|incident_narrative
17519|3|12|1|1|1134|Pesired Court Date: 04 Ju...|court_info
17519|3|12|1|2|1170|Q Branch: 44-2 3150 W FLO...|court_info
17519|3|14|1|1|1182|BOND.INFO...|court_info
17519|3|12|1|3|1197|£ Court Sgt Handle? No...|court_info
17519|3|12|1|4|1236|p_. iinitial Court Date: ...|court_info
17519|3|12|1|5|1269|8 % Branch: CBC-1 2600 S ...|court_info
17519|3|17|1|1|1397|ATTESTING OFFICER:...|reporting_personnel
17519|3|34|1|1|1433|"L || hereby declare and a..."|reporting_personnel
17519|3|34|2|1|1452|§ knowledge, information ...|reporting_personnel
17519|3|34|2|2|1493|101...|reporting_personnel
17519|3|34|3|1|1516|@ 'Attesting Officer: #11...|reporting_personnel
17519|3|34|4|1|1556|(& ARRESTING OFFICER(S): ...|reporting_personnel
17519|3|34|4|2|1598|o...|reporting_personnel
17519|3|34|5|1|1628|=il 1st Arresting Officer...|reporting_personnel
17519|3|34|6|1|1655|E 2nd Arresting Officer: ...|reporting_personnel
17519|3|34|7|1|1691|1 . e - - e s —...|reporting_personnel
17519|3|34|7|2|1694|tg—‘APPR ING SUPERVISOR: ...|reporting_personnel
17519|3|34|7|3|1736|"l&""‘ Approval of Probable..."|reporting_personnel
17519|3|34|8|1|1775|_—...|reporting_personnel
17519|3|34|9|1|2008|Print Generated By: DOUGL...|footer
17519|3|35|1|1|2047|powered by: CL \9mchnulny...|footer
17519|3|36|1|1|2178|CPD 0048586...|footer
17519|4|1|1|1|104|Chicago Police Department...|header1
17519|4|3|1|1|147|ARREST PROCESSING REPORT...|header2
17519|4|6|1|1|179|m\ Facility: District 011...|lockup_keeper_processing
17519|4|9|1|1|189|"|Time Last Fed:..."|lockup_keeper_processing
17519|4|6|1|2|216|": |Received in Lockup: 29..."|lockup_keeper_processing
17519|4|9|1|2|223|Time Called:...|lockup_keeper_processing
17519|4|10|1|1|225|Phone#:...|lockup_keeper_processing
17519|4|6|1|3|251|Prints Taken: 29 May 2009...|lockup_keeper_processing
17519|4|9|1|3|261|Cell #: E3...|lockup_keeper_processing
17519|4|6|1|4|284|"‘4| Palmprints Taken: Yes..."|lockup_keeper_processing
17519|4|6|2|1|319|"'.| Photograph Taken: 29 ..."|lockup_keeper_processing
17519|4|8|1|1|319|2009 03:29...|lockup_keeper_processing
17519|4|11|1|1|321|Transport Details : 2PO 1...|lockup_keeper_processing
17519|4|6|2|2|352|Released from Lockup: 29 ...|lockup_keeper_processing
17519|4|8|1|2|354|2009 09:15...|lockup_keeper_processing
17519|4|16|1|1|364|i...|lockup_keeper_processing
17519|4|16|1|2|384|[ARRESTEE QUESTIONNARIE....|lockup_keeper_processing
17519|4|14|1|1|388|ISUAL CHECK OF ARRESTEE...|lockup_keeper_processing
17519|5|1|1|1|102|Chicago Police Department...|header1
17519|5|6|1|1|142|ST PROCESSING REPORT...|header2
17519|5|5|1|1|148|A...|header2
17519|5|9|1|1|184|"MOVEMENT LOG |..."|movement_log
17519|5|11|1|1|311|MOVEMENT LOG INFORMATION ...|movement_log
17519|5|20|1|1|492|Watch Commander Comments:...|wc_comments
17519|5|29|1|1|509|REL w/o CHARGING...|wc_comments
17519|5|13|1|1|529|k2...|wc_comments
17519|5|13|1|2|558|=...|wc_comments
17519|5|13|1|3|578|Z...|wc_comments
17519|5|13|1|4|598|.l...|wc_comments
17519|5|30|1|1|598|DOES NOT APPLY TO THIS AR...|wc_comments
17519|5|13|1|5|618|=...|wc_comments
17519|5|13|1|6|642|=...|wc_comments
17519|5|13|1|7|665|Q...|wc_comments
17519|5|13|1|8|688|©...|wc_comments
17519|5|13|1|9|718|(<]...|wc_comments
17519|5|13|1|10|738|3...|wc_comments
17519|5|22|1|1|848|ESTEE PROCESSING PERSONNE...|processing_personnel
17519|5|21|1|1|917|"+:| Searched By:..."|processing_personnel
17519|5|37|1|1|921|#18253 BURCH, V...|processing_personnel
17519|5|37|2|1|955|Lockup Keeper: #14217 COO...|processing_personnel
17519|5|37|3|1|987|Assisting Arresting Offic...|processing_personnel
17519|5|18|1|1|1012|PROCESSING PERSONNEL -...|processing_personnel
17519|5|37|4|1|1021|Assisting Arresting Offic...|processing_personnel
17519|5|37|5|1|1055|Assisting Arresting Offic...|processing_personnel
17519|5|37|6|1|1088|Assisting Arresting Offic...|processing_personnel
17519|5|37|7|1|1122|Assisting Arresting Offic...|processing_personnel
17519|5|37|8|1|1156|Assisting Arresting Offic...|processing_personnel
17519|5|37|8|2|1189|Assisting Arresting Offic...|processing_personnel
17519|5|37|9|1|1223|Assisting Arresting Offic...|processing_personnel
17519|5|37|10|1|1256|Assisting Arresting Offic...|processing_personnel
17519|5|37|11|1|1290|Assisting Arresting Offic...|processing_personnel
17519|5|37|11|2|1324|"| Assisting Arresting Off..."|processing_personnel
17519|5|37|11|3|1349|Z Assisting Arresting Off...|processing_personnel
17519|5|37|12|1|1392|Fingerprinted By: DANIELS...|processing_personnel
17519|5|37|13|1|1424|APPROVALPERSONNEL: =~ =5 ...|processing_personnel
17519|5|37|14|1|1470|Beat...|processing_personnel
17519|5|37|14|2|1498|. Final Approval of Charg...|processing_personnel
17519|5|16|1|1|2004|Print Generated By: DOUGL...|footer
17519|5|40|1|1|2006|Page 5 of 5 18 JUN 2012 0...|footer
17519|5|41|1|1|2029|powered by: cLEﬁ;Tactmamg...|footer
17519|5|42|1|1|2176|CPD 0048588...|footer
19689|21|2|1|1|83|Chicago Police Department...|header1
19689|21|4|1|1|122|ARREST REPORTING...|header2
19689|21|6|1|1|165|1CTIM AND COMPLAINANT...|non_offenders
19689|21|8|1|1|195|@ Name: PRITCHARD, Bonita...|non_offenders
19689|21|8|1|2|235|E Res: . Beat:531 Black...|non_offenders
19689|21|8|1|3|273|o DOB: Hospitalized?No...|non_offenders
19689|21|8|1|4|301|LZL! Age:54 years...|non_offenders
19689|21|8|1|5|342|LLt Treated and Released?...|non_offenders
19689|21|8|1|6|377|0 Comments:...|non_offenders
19689|21|8|1|7|401|1...|non_offenders
19689|21|8|1|8|414|=...|non_offenders
19689|21|8|1|9|435|o...|non_offenders
19689|21|8|1|10|459|F=4...|non_offenders
19689|21|10|1|1|592|ARRESTEE...|arrestee_vehicle
19689|21|10|1|2|609|VEHICLE...|arrestee_vehicle
19689|21|9|1|1|637|NO ARRESTEE VEHICLE INFOR...|arrestee_vehicle
19689|21|14|1|1|826|Confiscated Properties :...|properties
19689|21|15|1|1|856|) All confiscated propert...|properties
19689|21|15|1|2|878|Ll documents related to e...|properties
19689|21|18|1|1|898|PROPERTI...|properties
19689|21|17|1|1|944|PROPERTIES INFORMATION FO...|properties
19689|21|19|1|1|1102|(The facts for probable c...|incident_narrative
19689|21|20|1|1|1131|g Event# in summary: R/O'...|incident_narrative
19689|21|20|1|2|1172|= offender under rd# . As...|incident_narrative
19689|21|20|2|1|1198|é identified by victim. A...|incident_narrative
19689|21|20|2|2|1236|& no gipp or trap, no gan...|incident_narrative
19689|21|20|3|1|1263|‘Z’: violate parole, trac...|incident_narrative
19689|21|20|4|1|1300|= OFFENDER had to BE take...|incident_narrative
19689|21|20|5|1|1334|5 SEE WC COMMENTS SECTION...|incident_narrative
19689|21|20|6|1|1376|o...|incident_narrative
19689|21|20|7|1|1406|O...|incident_narrative
19689|21|20|8|1|1428|=...|incident_narrative
19689|21|22|1|1|1512|Desired Court Date: 09 Ju...|court_info
19689|21|22|1|2|1549|Branch: 35-2 727 E 111TH ...|court_info
19689|21|25|1|1|1553|COURT INFO...|court_info
19689|21|24|1|1|1562|o...|court_info
19689|21|24|1|2|1583|L...|court_info
19689|21|22|1|3|1586|Court Sgt Handle? No...|court_info
19689|21|23|1|1|1586|Receipt #:...|court_info
19689|21|24|1|3|1600|£...|court_info
19689|21|22|2|1|1626|Initial Court Date: 09 Ju...|court_info
19689|21|23|1|2|1627|Amount: $1,500 00...|court_info
19689|21|24|1|4|1634|e...|court_info
19689|21|24|1|5|1655|=...|court_info
19689|21|22|2|2|1663|Branch: 35-2 727 E111TH S...|court_info
19689|21|24|1|6|1674|o...|court_info
19689|21|24|1|7|1695|@...|court_info
19689|21|22|2|3|1701|Docket #:...|court_info
19689|21|27|1|1|2055|Print Generated By: TOUSA...|footer
19689|21|27|1|2|2080|powered byr ELE@ Technolo...|footer
19689|21|28|1|1|2207|CPD 0077881...|footer
19689|22|1|1|1|67|CB #:...|header0
19689|22|1|1|2|83|Chicago Police Department...|header1
19689|22|2|1|1|122|“ARREST REPORTING...|header2
19689|22|4|1|1|161|o ATTESTING OFFICER:...|reporting_personnel
19689|22|4|2|1|197|"LW | hereby declare and a..."|reporting_personnel
19689|22|4|3|1|220|= knowledge, information ...|reporting_personnel
19689|22|4|4|1|241|5...|reporting_personnel
19689|22|4|5|1|286|& Attesting Officer: #433...|reporting_personnel
19689|22|4|6|1|328|W ARRESTING OFFICER(S):...|reporting_personnel
19689|22|4|7|1|371|o Beat...|reporting_personnel
19689|22|4|7|2|401|_Z_ 1st Arresting Officer...|reporting_personnel
19689|22|4|7|3|428|E 2nd Arresting Officer: ...|reporting_personnel
19689|22|4|7|4|470|O APPROVING SUPERVISOR:...|reporting_personnel
19689|22|4|8|1|515|E Approval of Probable Ca...|reporting_personnel
19689|22|4|9|1|2055|Print Generated By: TOUSA...|footer
19689|22|5|1|1|2080|powered byz ELE@ Technolo...|footer
19689|22|6|1|1|2207|CPD 0077882...|footer
19689|23|1|1|1|67|CB #:...|header0
19689|23|1|1|2|83|Chicago Police Department...|header1
19689|23|2|1|1|124|ARREST PROCESSING REPORT ...|header2
19689|23|5|1|1|165|Holding Facility: Distric...|lockup_keeper_processing
19689|23|5|2|1|199|Received in Lockup: 19 Ju...|lockup_keeper_processing
19689|23|5|2|2|234|Prints Taken: 19 June 201...|lockup_keeper_processing
19689|23|5|3|1|268|Palmprints Taken: Yes Pla...|lockup_keeper_processing
19689|23|5|3|2|305|Photograph Taken: 19 June...|lockup_keeper_processing
19689|23|14|1|1|325|LOCKUP. KEEPER PROCESSING...|lockup_keeper_processing
19689|23|6|1|1|339|Released from Lockup:...|lockup_keeper_processing
19689|23|6|1|2|374|VISUAL CHECK OF ARRESTEE...|lockup_keeper_processing
19689|23|8|1|1|374|ARRESTEE QUESTIONNARIE...|lockup_keeper_processing
19689|23|9|1|1|414|Is there obvious pain or ...|lockup_keeper_processing
19689|23|9|1|2|445|Is there obvious signs of...|lockup_keeper_processing
19689|23|9|1|3|477|Under the influence of al...|lockup_keeper_processing
19689|23|9|1|4|508|Signs of alcohol/drug wit...|lockup_keeper_processing
19689|23|9|1|5|539|Appears to be despondent?...|lockup_keeper_processing
19689|23|9|1|6|571|Appears to be irrational?...|lockup_keeper_processing
19689|23|9|1|7|603|Carrying medication? No...|lockup_keeper_processing
19689|23|10|1|1|695|RETURN TO HOLDING FACILIT...|lockup_keeper_processing
19689|23|10|1|2|733|QUESTIONNAIRE REMARKS:...|lockup_keeper_processing
19689|23|11|1|1|771|Arrested Ha: In Addition,...|lockup_keeper_processing
19689|23|11|1|2|800|Earlier While In Male Loc...|lockup_keeper_processing
19689|23|12|1|1|895|LOCKUP KEEPER COMMENTS:...|lockup_keeper_processing
19689|23|12|1|2|940|EMERGENCY CONTACT...|lockup_keeper_processing
19689|23|12|1|3|979|"Name: |..."|lockup_keeper_processing
19689|23|12|1|4|1021|Res: Beat:...|lockup_keeper_processing
19689|23|22|1|1|1229|Q...|interview_log
19689|23|22|1|2|1250|QO...|interview_log
19689|23|22|1|3|1274|a3...|interview_log
19689|23|22|1|4|1300|2...|interview_log
19689|23|22|1|5|1330|)...|interview_log
19689|23|21|1|1|1338|NO INTERVIEWS LOGGED...|interview_log
19689|23|22|1|6|1351|>...|interview_log
19689|23|22|1|7|1378|@...|interview_log
19689|23|22|1|8|1401|k...|interview_log
19689|23|22|1|9|1440|z...|interview_log
19689|23|25|1|1|1515|VISITOR LOG...|visitor_log
19689|23|24|1|1|1607|NO VISITORS LOGGED...|visitor_log
19689|23|28|1|1|2055|Print Generated By: TOUSA...|footer
19689|23|29|1|1|2080|powered byz ELE@ Technolo...|footer
19689|23|30|1|1|2207|CPD 0077883...|footer
19689|24|1|1|1|67|CB #...|header0
19689|24|1|1|2|83|Chicago Police Department...|header1
19689|24|2|1|1|124|""" 'ARREST PROCESSING REPO..."|longline
19696|5|1|1|1|67|CB #:...|header0
19696|5|1|1|2|83|Chicago Police Department...|header1
19696|5|2|1|1|122|ARREST REPORTING...|header2
19696|5|4|1|1|183|RECOVERED...|recovered_narcotics
19696|5|4|1|2|190|NARCOTICS...|recovered_narcotics
19696|5|3|1|1|299|NO NARCOTICS RECOVERED...|recovered_narcotics
19696|5|6|1|1|435|-...|warrant
19696|5|6|1|2|457|=...|warrant
19696|5|6|1|3|478|<L...|warrant
19696|5|6|1|4|499|14...|warrant
19696|5|5|1|1|518|NO WARRANT IDENTIFIED...|warrant
19696|5|6|1|5|521|-...|warrant
19696|5|6|1|6|563|2...|warrant
19696|5|8|1|1|2055|Print Generated By: DEL R...|footer
19696|5|9|1|1|2080|powered byz ELE@ Technolo...|footer
19696|5|10|1|1|2207|CPD 0086205...|footer
19696|7|1|1|1|67|CB#:...|header0
19696|7|1|1|2|83|Chicago Police Department...|header1
19696|7|2|1|1|122|ARREST REPORTING...|header2
19696|7|4|1|1|247|Injuries: Fractured...|non_offenders
19696|7|5|1|1|2055|Print Generated By: DEL R...|footer
19696|7|6|1|1|2080|powered byz ELE@ Technolo...|footer
19696|7|7|1|1|2207|CPD 0086207...|footer
19696|8|2|1|1|67|CB #:...|header0
19696|8|1|1|1|83|Chicago Police Department...|header1
19696|8|5|1|1|122|ARREST REPORTING...|header2
19696|8|5|1|2|247|RIGHT THUMB...|non_offenders
19696|8|5|1|3|284|Comments:...|non_offenders
19696|8|5|1|4|466|VICTIM AND COMPLAINANT...|non_offenders
19696|8|5|1|5|511|Name:STATE OF ILLINOIS, P...|non_offenders
19696|8|5|1|6|544|Empl: 1900 W Monterey Ave...|non_offenders
19696|8|5|1|7|573|Chicago, IL 60643 DOB: Ho...|non_offenders
19696|8|5|1|8|603|312-745-0570 Age:...|non_offenders
19696|8|5|1|9|649|Treated and Released?No...|non_offenders
19696|8|5|1|10|683|Comments:...|non_offenders
19696|8|8|1|1|850|ARRESTEE...|arrestee_vehicle
19696|8|8|1|2|867|VEHICLE...|arrestee_vehicle
19696|8|7|1|1|894|NO ARRESTEE VEHICLE INFOR...|arrestee_vehicle
19696|8|10|1|1|1083|Confiscated Properties :...|properties
19696|8|16|1|1|1114|) All confiscated propert...|properties
19696|8|11|1|1|1135|Ll documents related to e...|properties
19696|8|12|1|1|1156|PROPERTI...|properties
19696|8|17|1|1|1202|PROPERTIES INFORMATION FO...|properties
19696|8|14|1|1|2055|Print Generated By: DEL R...|footer
19696|8|19|1|1|2055|17 AUG 2012 07 27...|footer
19696|8|15|1|1|2080|powered byz ELE@ Technolo...|footer
19696|8|20|1|1|2207|CPD 0086208...|footer
19696|9|2|1|1|83|Chicago Police Department...|header1
19696|9|3|1|1|122|~ ARREST REPORTING...|header2
19696|9|3|1|2|168|(The facts for probable c...|incident_narrative
19696|9|3|1|3|207|EVENT# SUMMARY, R/O'S ON ...|incident_narrative
19696|9|4|1|1|230|STREET STOP OFFENDER-CAIV...|incident_narrative
19696|9|4|1|2|271|PAYING NO ATTENTION. R/O'...|incident_narrative
19696|9|4|1|3|302|THROUGH THE MIDDLE OF THE...|incident_narrative
19696|9|4|1|4|335|OBSTRUCTING TRAFFIC BY A ...|incident_narrative
19696|9|4|1|5|366|R/O'S APPROACHED SUBJECT ...|incident_narrative
19696|9|4|1|6|398|R/O'S KNOWING SUCH TERM T...|incident_narrative
19696|9|4|1|7|430|OF RECIEVING A BATTERY RE...|incident_narrative
19696|9|4|1|8|462|WROBEL #11688 USED HIS RI...|incident_narrative
19696|9|6|1|1|467|INCIDENT NARRATIVE...|incident_narrative
19696|9|4|1|9|494|PULLED AWAY FLAILED HIS A...|incident_narrative
19696|9|4|1|10|526|IMMEDIATELY GRABBED ASSAI...|incident_narrative
19696|9|4|1|11|557|TO THE FRONT HOOD OF R/O'...|incident_narrative
19696|9|4|1|12|590|HIS BODY. R/O WROBEL AGAI...|incident_narrative
19696|9|4|1|13|622|R/O SIMMONS#13466 PLACED ...|incident_narrative
19696|9|4|1|14|654|SUBJECT WAS PLACED INTO C...|incident_narrative
19696|9|4|1|15|686|WAS TOLD TO SIT IN THE RE...|incident_narrative
19696|9|4|1|16|718|R/O'S INFORMED SUBJECT TH...|incident_narrative
19696|9|4|1|17|750|TO PUSH SUBJECTS UPPER BO...|incident_narrative
19696|9|4|1|18|782|R/O'S AND STATE IM NOT GO...|incident_narrative
19696|9|4|1|19|814|NEIGHBORING SUBJECTS TO F...|incident_narrative
19696|9|4|1|20|846|OBSERVED OVER 50 SUBJECTS...|incident_narrative
19696|9|4|1|21|878|#11688 CALLED A 10-1. R/O...|incident_narrative
19696|9|4|1|22|909|THE REAR OF THE VEHICLE W...|incident_narrative
19696|9|4|1|23|942|AND IS GOING TO FOR MEDIC...|incident_narrative
19696|9|4|1|24|973|@ 1945 HRS BECK#2118. TRR...|incident_narrative
19696|9|4|1|25|1006|SCENE 022 DISTRICT FELONY...|incident_narrative
19696|9|4|2|1|1038|NAME CHECK CLEAR**NO WANT...|incident_narrative
19696|9|4|2|2|1070|PERSON****HAS NO USC ON H...|incident_narrative
19696|9|5|1|1|1118|Desired Court Date: 23 Au...|court_info
19696|9|5|1|2|1155|Branch: 38-5 727 E111TH S...|court_info
19696|9|16|1|1|1158|COURT INFO...|court_info
19696|9|14|1|1|1167|BOND INFO...|court_info
19696|9|5|1|3|1192|Court Sgt Handle? No...|court_info
19696|9|5|2|1|1232|Initial Court Date: 17 Au...|court_info
19696|9|12|1|1|1232|BOND INFORMATION NOT AVAI...|court_info
19696|9|5|2|2|1270|Branch: CBC-1 2600 S CALI...|court_info
19696|9|5|2|3|1306|Docket #:...|court_info
19696|9|17|1|1|1390|ATTESTING OFFICER:...|reporting_personnel
19696|9|22|1|1|1408|RTING PERSONNEL...|reporting_personnel
19696|9|18|1|1|1428|"| hereby declare and affi..."|reporting_personnel
19696|9|18|1|2|1453|knowledge, information an...|reporting_personnel
19696|9|19|1|1|1520|Attesting Officer: #11688...|reporting_personnel
19696|9|19|1|2|1563|ARRESTING OFFICER(S):...|reporting_personnel
19696|9|21|1|1|1601|Be...|reporting_personnel
19696|9|21|1|2|1602|1st Arresting Officer: #1...|reporting_personnel
19696|9|21|1|3|1671|2nd Arresting Officer: #1...|reporting_personnel
19696|9|21|1|4|1700|8 APPROVING SUPERVISOR:...|reporting_personnel
19696|9|24|1|1|1744|RE...|reporting_personnel
19696|9|21|2|1|1751|Approval of Probable Caus...|reporting_personnel
19696|9|27|1|1|2055|Print Generated By: DEL R...|footer
19696|9|27|1|2|2095|powered by: CLE I ﬁ Techa...|footer
19696|9|28|1|1|2207|CPD 0086209...|footer
19696|10|1|1|1|67|CB #:...|header0
19696|10|1|1|2|83|Chicago Police Department...|header1
19696|10|2|1|1|124|ARREST PROCESSING REPORT ...|header2
19696|10|5|1|1|165|Holding Facility: Distric...|lockup_keeper_processing
19696|10|5|2|1|199|Received in Lockup: 16 Au...|lockup_keeper_processing
19696|10|5|2|2|234|Prints Taken: 16 August 2...|lockup_keeper_processing
19696|10|5|3|1|268|Palmprints Taken: Yes...|lockup_keeper_processing
19696|10|5|4|1|305|Photograph Taken: 16 Augu...|lockup_keeper_processing
19696|10|12|1|1|325|LOCKUP. KEEPER PROCESSING...|lockup_keeper_processing
19696|10|6|1|1|339|Released from Lockup:...|lockup_keeper_processing
19696|10|6|1|2|374|VISUAL CHECK OF ARRESTEE...|lockup_keeper_processing
19696|10|8|1|1|374|ARRESTEE QUESTIONNARIE...|lockup_keeper_processing
19696|10|9|1|1|414|Is there obvious pain or ...|lockup_keeper_processing
19696|10|9|1|2|445|Is there obvious signs of...|lockup_keeper_processing
19696|10|9|2|1|477|Under the influence of al...|lockup_keeper_processing
19696|10|9|2|2|508|Signs of alcohol/drug wit...|lockup_keeper_processing
19696|10|9|2|3|539|Appears to be despondent?...|lockup_keeper_processing
19696|10|9|2|4|571|Appears to be irrational?...|lockup_keeper_processing
19696|10|9|2|5|603|Carrying medication? No...|lockup_keeper_processing
19696|10|10|1|1|691|RETURN TO HOLDING FACILIT...|lockup_keeper_processing
19696|10|10|1|2|729|QUESTIONNAIRE REMARKS: ‘...|lockup_keeper_processing
19696|10|10|1|3|771|1st Time Being Arrested...|lockup_keeper_processing
19696|10|14|1|1|875|LOCKUP KEEPER COMMENTS:...|lockup_keeper_processing
19696|10|14|1|2|920|EMERGENCY CONTACT...|lockup_keeper_processing
19696|10|14|1|3|958|Name : REFUSED...|lockup_keeper_processing
19696|10|14|2|1|1000|Res: Beat:...|lockup_keeper_processing
19696|10|20|1|1|1229|Q...|interview_log
19696|10|20|1|2|1250|QO...|interview_log
19696|10|20|1|3|1274|a3...|interview_log
19696|10|20|1|4|1300|2...|interview_log
19696|10|20|1|5|1330|)...|interview_log
19696|10|19|1|1|1338|NO INTERVIEWS LOGGED...|interview_log
19696|10|20|1|6|1351|>...|interview_log
19696|10|20|1|7|1378|@...|interview_log
19696|10|20|1|8|1401|k...|interview_log
19696|10|20|1|9|1440|z...|interview_log
19696|10|23|1|1|1515|VISITOR LOG...|visitor_log
19696|10|22|1|1|1607|NO VISITORS LOGGED...|visitor_log
19696|10|26|1|1|2055|Print Generated By: DEL R...|footer
